369.82,93.09,369.82,46.55,654.91,46.55,654.91,93.09,立显苗条身姿
269.45,80.73,269.45,65.45,326.91,65.45,326.91,80.73,设计卖点
273.82,96.0,273.82,84.36,319.64,84.36,319.64,96.0,DESIGN
379.27,125.09,379.27,101.82,528.36,101.82,528.36,125.09,托胸、收腹、提臀！
443.27,301.82,479.64,252.36,492.0,248.0,492.0,301.82,A
504.36,281.45,504.36,269.09,551.64,269.09,551.64,281.45,工艺解读
502.91,303.27,502.91,284.36,571.27,284.36,571.27,303.27,DETEIL
464.36,345.45,464.36,308.36,606.91,308.36,606.91,345.45,性感托胸
465.09,367.27,465.09,352.0,648.36,352.0,648.36,367.27,采用V领托胸设计，舒适承托胸部，
481.09,381.82,481.09,369.45,590.18,369.45,590.18,381.82,经典大方，简约时尚
