40.31,546.25,40.31,564.38,85.94,564.38,85.94,546.25,10:08
62.81,565.0,62.81,570.63,85.31,570.63,85.31,565.0,###
72.19,573.13,72.19,577.5,84.69,577.5,84.69,573.13,###
33.44,630.63,33.44,636.25,40.31,636.25,40.31,630.63,###
57.19,630.63,57.19,635.63,64.06,635.63,64.06,630.63,###
80.94,631.88,80.94,636.25,86.56,636.25,86.56,631.88,###
80.31,656.88,80.31,660.0,87.81,660.0,87.81,656.88,###
53.44,655.63,53.44,661.25,67.81,661.25,67.81,655.63,###
30.31,656.25,30.31,660.0,43.44,660.0,43.44,656.25,###
147.81,675.63,147.81,681.25,166.56,681.25,166.56,675.63,###
16.56,383.75,19.69,432.5,239.69,423.13,236.56,349.38,送7礼品
245.94,345.0,250.31,423.75,569.69,398.13,562.19,320.63,全国包邮
569.69,332.5,577.19,393.13,739.06,371.88,734.69,311.88,麦芒4
243.44,256.88,244.06,273.75,264.06,274.38,264.06,256.88,TOY
220.94,236.25,220.94,252.5,285.31,252.5,285.31,236.25,MOSCHINO
209.06,213.75,209.06,231.88,235.31,231.88,235.31,213.75,THIS
241.56,213.13,241.56,231.25,253.44,231.25,253.44,213.13,IS
260.94,214.38,260.94,231.25,283.44,231.25,283.44,214.38,NOT
288.44,213.75,288.44,231.88,297.81,231.88,297.81,213.75,A
