6.67,490.2,6.67,524.57,97.59,524.57,97.59,490.2,信QQ：
123.1,493.52,123.1,522.35,304.96,522.35,304.96,493.52,492206871
45.48,343.82,44.37,367.11,296.09,367.11,297.19,343.82,VISONPLANNER
312.72,343.82,312.72,367.11,349.31,367.11,349.31,343.82,BY
367.05,342.71,367.05,367.11,411.41,368.22,412.52,342.71,IN.
562.22,320.54,562.22,344.93,826.13,344.93,826.13,320.54,VISONPLANNER
844.99,318.32,844.99,343.82,882.69,343.82,882.69,318.32,BY
515.65,478.0,515.65,513.48,614.34,513.48,614.34,478.0,信QQ：
640.95,480.22,640.95,510.16,833.9,510.16,833.9,480.22,492206871
419.17,343.82,419.17,367.11,473.51,367.11,473.51,343.82,JOY
895.99,319.43,895.99,346.04,948.11,346.04,948.11,319.43,IN.
955.87,320.54,955.87,349.37,991.36,349.37,991.36,320.54,JO
