422.0,772.0,422.0,716.0,788.67,716.0,788.67,772.0,冲皇冠大促销
60.67,690.67,60.67,646.67,155.33,646.67,155.33,690.67,官方
60.67,741.33,60.67,694.67,151.33,694.67,151.33,741.33,授权
120.67,92.0,120.67,77.33,194.0,77.33,194.0,92.0,Be&Cheery
36.67,148.0,36.67,76.0,192.67,76.0,192.67,148.0,百草味
342.0,270.67,338.0,237.33,600.67,250.67,600.67,285.33,YELLOWPEACH
608.67,269.33,619.33,237.33,666.0,244.0,659.33,280.0,CH
418.0,241.33,418.0,206.67,523.33,206.67,523.33,241.33,DRIED
410.0,190.67,408.67,153.33,535.33,153.33,535.33,196.0,黄桃干
442.0,134.67,442.0,102.67,507.33,102.67,507.33,134.67,百草味
538.0,82.67,540.67,69.33,598.0,90.67,603.33,106.67,###
632.67,49.33,624.67,69.33,687.33,96.0,692.67,77.33,百草味
692.67,217.33,682.0,250.67,732.67,268.0,743.33,232.0,CH
