200.4,666.4,199.6,708.8,543.6,688.0,542.8,660.0,http://173938819.taobao.com
344.4,617.6,342.8,651.2,517.2,643.2,516.4,608.0,花儿美妆店
354.0,600.0,348.4,587.2,506.8,556.8,507.6,572.8,2x8ml/NetWt.2x0.33oz
264.4,554.4,271.6,580.8,571.6,527.2,568.4,502.4,###
308.4,517.6,312.4,540.8,526.0,505.6,526.8,479.2,###
262.8,451.2,271.6,490.4,551.6,441.6,546.0,397.6,withpropolis
271.6,409.6,275.6,432.0,396.4,412.8,391.6,388.0,express
399.6,375.2,406.8,409.6,523.6,386.4,520.4,359.2,beauty
334.0,293.6,337.2,312.8,422.0,293.6,414.0,277.6,APIVITA
192.4,608.8,201.2,621.6,223.6,612.0,218.8,597.6,FoR
227.6,595.2,234.8,604.8,258.0,595.2,255.6,581.6,You
268.4,633.6,268.4,644.0,287.6,644.0,287.6,633.6,###
291.6,641.6,291.6,652.8,310.0,652.8,310.0,641.6,###
599.6,220.8,598.8,284.8,799.6,289.6,799.6,226.4,PIVIT
