25.78,29.06,25.78,172.5,73.59,172.5,73.59,29.06,Casek
26.72,217.5,28.59,445.31,75.47,447.19,75.47,216.56,sneaker
15.47,491.25,15.47,533.44,76.41,533.44,76.41,491.25,AJ
24.84,650.63,24.84,690.94,70.78,690.94,70.78,650.63,品
687.66,16.88,689.53,239.06,726.09,240.0,726.09,15.0,iphone6-4.7
680.16,268.13,680.16,304.69,728.91,304.69,728.91,268.13,3D
684.84,328.13,684.84,363.75,729.84,363.75,729.84,328.13,光
686.72,392.81,686.72,428.44,726.09,428.44,726.09,392.81,面
689.53,452.81,689.53,495.0,725.16,495.0,725.16,452.81,壳
690.47,522.19,690.47,559.69,722.34,559.69,722.34,522.19,实
687.66,583.13,687.66,622.5,727.03,622.5,727.03,583.13,物
690.47,652.5,690.47,691.88,724.22,691.88,724.22,652.5,图
293.91,697.5,293.91,722.81,464.53,722.81,464.53,697.5,iphone/三星系列
548.91,675.94,548.91,695.63,637.97,695.63,637.97,675.94,XGAJ7-2
367.97,310.31,323.91,354.38,402.66,405.94,440.16,356.25,23
24.84,585.94,24.84,638.44,73.59,638.44,73.59,585.94,潮
