-0.67,70.67,-0.67,78.67,302.0,78.67,302.0,70.67,###
110.0,88.0,110.0,97.33,286.0,97.33,286.0,88.0,###
307.33,54.67,307.33,94.67,331.33,94.67,331.33,54.67,S
351.33,62.67,351.33,101.33,374.0,101.33,374.0,62.67,T
394.0,73.33,394.0,108.0,414.0,108.0,414.0,73.33,Y
426.0,77.33,426.0,113.33,446.0,113.33,446.0,77.33,L
464.67,81.33,464.67,116.0,486.0,116.0,486.0,81.33,E
506.0,84.0,506.0,118.67,530.0,118.67,530.0,84.0,N
614.0,78.67,614.0,113.33,638.0,113.33,638.0,78.67,D
655.33,73.33,655.33,109.33,680.67,109.33,680.67,73.33,A
12.67,133.33,12.67,222.67,188.67,222.67,188.67,133.33,耐磨
195.33,150.67,195.33,182.67,352.67,182.67,352.67,150.67,超轻抓地力
198.0,190.67,198.0,222.67,350.0,222.67,350.0,190.67,橡胶环保底
449.5,428.0,449.5,441.0,520.5,441.0,520.5,428.0,KX
444.0,448.0,441.09,457.45,524.0,453.09,524.73,441.45,###
