638.5,7.0,633.5,262.0,694.5,262.0,691.5,7.0,上海故事
608.5,45.0,609.5,142.0,631.5,142.0,631.5,44.0,STORYOF
610.5,153.0,607.5,233.0,627.5,233.0,627.5,150.0,Shanghai
1.5,627.0,0.5,663.0,206.5,662.0,206.5,627.0,100%桑蚕丝
19.5,667.0,19.5,698.0,190.5,698.0,189.5,666.0,专柜价699
210.5,627.0,210.5,694.0,575.5,694.0,575.5,627.0,出清79包邮
583.5,659.0,580.5,692.0,678.5,692.0,678.5,659.0,送礼盒
305.5,521.0,305.5,546.0,506.5,546.0,506.5,521.0,###
514.5,520.0,511.5,546.0,599.5,546.0,598.5,521.0,真丝小鸟
306.5,552.0,306.5,567.0,584.5,567.0,584.5,552.0,https://shop58575271.taobao.com
