323.71,522.75,323.71,551.08,403.04,569.5,404.46,541.17,LANC
469.63,529.83,471.04,558.17,405.88,568.08,405.88,542.58,OME
350.63,624.75,350.63,643.17,435.63,643.17,435.63,630.42,ADVANCED
330.79,658.75,330.79,675.75,387.46,684.25,387.46,674.33,ACTIVATEUR
390.29,672.92,390.29,685.67,404.46,685.67,404.46,672.92,DE
453.23,664.82,452.63,677.17,407.29,687.08,407.29,675.75,JEUNESSE
344.96,678.58,345.16,691.54,378.96,698.42,377.54,688.5,YOUTH
437.04,685.67,434.21,698.42,380.37,698.21,380.38,688.5,ACTIVATING
333.63,634.67,333.63,657.33,400.21,665.83,400.21,647.42,GENIF
452.63,638.92,452.02,659.36,401.63,668.67,401.63,648.83,IQUE
162.21,691.33,162.21,711.17,207.54,711.17,207.54,691.33,7ml
128.21,583.67,128.21,597.83,237.29,597.83,237.29,583.67,CONCENTRATE
114.04,568.08,114.04,582.25,250.04,582.25,250.04,568.08,YOUTHACTIVATING
88.54,549.67,88.54,562.42,275.54,562.42,275.54,549.67,ACTIVATEURDEJEUNESSE
105.54,511.42,105.54,535.5,262.79,535.5,262.79,511.42,GENIFIQUE
133.88,493.0,133.88,507.17,231.63,507.17,231.63,493.0,ADVANCED
82.88,198.33,82.88,229.5,275.54,229.5,275.54,198.33,LANCOME
214.02,233.75,215.23,245.89,274.13,245.29,274.73,233.75,PARIS
714.71,597.83,711.88,711.17,747.29,711.17,751.54,596.42,COME
690.63,643.17,686.38,709.75,703.38,709.75,704.79,643.17,PARIS
490.88,504.33,490.88,576.58,510.71,576.58,510.71,504.33,GENI
536.21,501.5,536.21,572.33,548.96,572.33,548.96,501.5,###
563.13,494.42,563.13,593.58,577.29,593.58,577.29,494.42,###
727.46,573.75,730.29,587.92,669.38,597.83,666.54,585.08,###
248.62,738.89,248.62,829.96,645.7,829.96,645.7,738.89,伦仔美妆
353.66,697.61,352.45,706.71,388.27,710.36,388.27,699.43,CONCE
390.7,702.46,390.7,710.36,426.52,709.14,426.52,699.43,NTRATE
