601.88,25.0,601.88,86.25,725.63,86.25,725.63,25.0,锦总
598.13,87.5,598.13,148.75,728.13,148.75,728.13,87.5,豪店
584.38,270.0,584.38,282.5,656.88,285.0,656.88,272.5,INFLATOR/
584.38,285.0,583.13,296.25,650.63,301.25,650.63,290.0,DEFLATOR
378.13,382.5,380.63,392.5,426.88,395.0,426.88,386.25,###
378.13,395.0,380.63,402.5,436.88,407.5,436.88,398.75,###
480.63,416.25,483.13,421.25,403.13,415.0,408.13,408.75,###
650.63,242.5,651.88,257.5,456.88,247.5,459.38,232.5,ACElectricAirPump
581.88,210.0,581.88,227.5,654.38,232.5,653.13,215.0,HT-196
475.63,195.0,473.13,208.75,386.88,205.0,388.13,191.25,Stermay
475.63,186.25,475.63,197.5,488.13,197.5,488.13,186.25,?
168.13,383.75,168.13,395.0,216.88,401.25,218.13,390.0,###
219.38,391.25,219.38,402.5,271.88,402.5,271.88,391.25,###
170.63,402.5,171.88,410.0,198.13,413.75,199.38,408.75,###
201.88,407.5,201.88,415.0,214.38,415.0,214.38,407.5,###
174.38,413.75,173.13,421.25,214.38,430.0,215.63,421.25,###
218.13,420.0,218.13,428.75,234.38,428.75,234.38,420.0,###
235.63,422.5,235.63,428.75,258.13,428.75,258.13,422.5,###
191.88,428.75,191.88,437.5,205.63,437.5,205.63,428.75,###
211.88,431.25,211.88,438.75,231.88,438.75,231.88,431.25,###
183.13,453.75,186.88,465.0,248.13,470.0,246.88,460.0,###
175.63,440.0,176.88,447.5,190.63,450.0,190.63,443.75,###
194.38,445.0,195.63,453.75,240.63,455.0,240.63,447.5,###
245.63,450.0,245.63,456.25,273.13,456.25,273.13,450.0,###
145.63,676.25,145.63,727.5,35.63,727.5,35.63,676.25,锦豪
148.13,666.25,148.13,682.5,163.13,682.5,163.13,666.25,?
394.38,677.5,394.38,727.5,148.13,727.5,148.13,677.5,JINHAO
724.38,677.5,724.38,732.5,464.38,732.5,464.38,677.5,220V充气泵
