282.73,105.37,286.59,128.54,42.75,172.67,38.34,149.5,QQ：2450629730
221.49,215.7,221.49,249.91,41.65,249.91,41.65,215.7,Concrete
303.14,262.59,303.14,296.8,101.23,296.8,101.23,262.59,Duraillty
269.49,248.25,284.94,262.59,70.34,429.2,52.68,401.61,微信：PDFEbooks
295.42,353.07,295.42,366.31,208.81,366.31,208.81,353.07,TomDyer
152.54,444.64,152.54,452.92,171.29,452.92,171.29,444.64,CRC
199.98,446.85,199.98,453.47,175.15,453.47,175.15,446.85,Press
204.94,455.68,204.94,460.09,153.09,460.09,153.09,455.68,###
177.36,466.16,177.36,471.67,127.16,471.67,127.16,466.16,ASPONBOOK
145.92,445.75,149.23,452.92,131.02,459.54,130.47,451.26,CRC
