180.31,476.25,180.31,493.13,233.44,493.13,233.44,476.25,NICO
247.19,475.63,247.19,493.13,319.06,493.13,319.06,475.63,SMART
294.69,289.38,294.69,306.88,325.94,306.88,325.94,289.38,2ND
332.81,290.0,332.81,306.25,395.31,306.25,395.31,290.0,EDITION
316.56,256.88,316.56,273.13,358.44,273.13,358.44,256.88,FOOD
363.44,256.25,363.44,272.5,395.94,272.5,395.94,256.25,DIET
362.19,233.13,362.19,248.75,396.56,248.75,396.56,233.13,RAW
250.94,232.5,250.94,250.0,270.94,250.0,270.94,232.5,TO
276.56,233.75,276.56,250.63,287.19,250.0,285.94,233.75,A
292.81,233.13,292.81,248.75,356.56,248.75,356.56,233.13,HFATHY
197.19,211.25,197.19,226.88,238.44,226.88,238.44,211.25,YOUR
242.81,210.0,242.81,226.88,289.06,226.88,289.06,210.0,GUIDE
294.75,209.0,294.69,227.5,306.56,227.5,306.56,210.63,&
310.94,211.88,310.94,227.5,395.94,227.5,395.94,211.88,COOKBOOK
155.31,135.63,155.31,203.75,255.94,203.75,255.94,135.63,RAW
274.69,135.0,274.69,203.13,399.06,203.13,399.06,135.0,FOOD
425.94,466.25,435.94,490.63,497.19,467.5,488.44,443.75,微信：
425.94,364.38,437.81,388.75,497.81,364.38,487.81,340.63,微信：
425.94,261.25,436.56,286.25,497.19,263.75,490.94,238.75,微信：
424.69,159.38,436.56,185.63,497.19,160.0,488.44,136.88,微信：
425.31,56.25,436.56,83.13,497.81,58.75,487.81,35.63,微信：
221.56,495.0,210.94,466.25,275.94,442.5,284.06,470.0,微信：
295.31,443.75,300.31,460.0,407.81,420.63,404.06,407.5,QQebooks
211.56,363.13,220.31,390.0,282.19,365.0,275.31,343.13,微信：
295.31,342.5,300.94,356.25,409.06,319.38,403.44,305.0,QQebooks
212.81,263.13,219.69,288.13,284.06,263.75,275.94,239.38,微信：
302.81,253.75,296.56,240.63,405.94,205.0,408.44,215.0,QQebooks
212.19,159.38,222.19,185.0,283.44,160.63,274.06,138.75,微信：
295.94,140.63,300.94,152.5,407.81,114.38,404.69,99.38,QQebooks
275.31,35.0,283.44,56.88,222.19,83.13,214.06,59.38,微信：
295.31,36.88,300.31,50.0,408.44,11.88,405.31,0.0,QQebooks
-0.25,58.5,5.31,83.75,69.69,59.38,60.31,36.25,微信：
81.25,37.0,86.75,50.5,192.75,13.0,188.75,1.0,QQebooks
0.25,159.0,6.25,186.0,68.75,161.5,61.25,137.5,微信：
81.25,139.0,87.75,151.5,195.25,114.0,188.75,101.0,QQebooks
-0.25,262.0,7.75,287.0,68.25,262.0,61.75,240.5,微信：
82.75,240.5,87.75,254.0,195.25,215.0,189.75,204.5,QQebooks
81.25,342.0,86.75,357.0,193.75,319.5,189.75,306.0,QQebooks
-0.25,363.5,6.25,390.5,68.25,364.0,63.25,342.5,微信：
0.75,466.5,5.75,490.0,68.75,467.0,60.75,443.0,微信：
81.75,447.0,87.25,458.0,194.25,421.0,189.25,408.5,QQebooks
