-0.47,604.2,-0.47,612.75,28.97,612.75,28.97,604.2,###
1.42,532.0,1.42,539.6,13.77,539.6,13.77,532.0,###
0.47,506.35,0.47,511.1,24.22,511.1,24.22,506.35,###
2.38,513.0,2.38,519.65,25.17,519.65,25.17,513.0,###
1.42,521.55,1.42,531.05,12.82,531.05,12.82,521.55,###
150.57,392.35,152.47,404.7,223.72,398.05,225.63,381.9,RMB：229.00
140.13,369.55,142.97,380.0,231.32,370.5,229.42,361.0,（公司内部管理码）
150.57,357.2,148.67,367.65,218.97,358.15,218.02,349.6,###
388.07,84.55,389.97,114.95,531.52,115.9,531.52,84.55,都市米兰
365.27,60.8,365.27,81.7,553.38,81.7,553.38,60.8,CITYMILAN
389.02,33.25,389.02,40.85,406.13,40.85,406.13,33.25,035
106.88,117.8,109.72,134.9,208.52,125.4,207.57,110.2,品名：都市米兰女裤
111.63,144.4,113.52,156.75,210.42,148.2,212.32,133.95,款号：T85655-1
113.52,165.3,115.42,182.4,179.07,175.75,181.92,158.65,裤型：短裤
116.38,190.0,116.38,208.05,185.72,202.35,190.47,184.3,规格：27
120.17,215.65,122.07,231.8,205.67,222.3,201.88,208.05,号型：160/67A
122.07,240.35,122.07,251.75,151.53,248.9,150.57,240.35,检验
190.47,277.4,189.52,289.75,207.57,285.95,207.57,273.6,97%
202.82,228.95,202.82,244.15,218.97,244.15,218.97,228.95,检8
123.97,263.15,123.97,274.55,153.42,274.55,153.42,263.15,成份
148.67,300.2,148.67,310.65,177.17,310.65,177.17,300.2,氨纶
163.88,235.6,164.82,247.95,189.52,245.1,189.52,235.6,合格
150.57,282.15,150.57,294.5,165.78,294.5,165.78,282.15,棉
199.02,298.3,194.27,304.95,207.57,304.95,207.57,294.5,3%
85.02,21.85,85.02,0.0,117.32,0.0,117.32,21.85,###
