108.67,17.33,108.67,70.67,23.33,84.0,24.67,26.67,AU
120.67,20.0,122.0,69.33,228.67,77.33,228.67,20.0,宝贝
479.43,57.14,481.71,86.86,331.33,86.67,331.33,60.0,ARNOOTS
646.0,124.0,648.67,240.0,436.67,268.0,438.0,150.67,am
360.67,117.33,360.67,264.0,452.67,264.0,452.67,117.33,T
358.0,141.33,360.67,258.67,128.67,273.33,132.67,144.0,Tlm
59.33,90.67,59.33,114.67,191.33,114.67,191.33,90.67,AUbaby
304.67,346.67,304.67,366.67,384.67,366.67,384.67,346.67,ARNOOTS
488.67,393.33,488.67,488.0,332.67,488.0,331.33,408.0,Tam
322.0,404.0,323.33,485.33,182.0,496.0,182.0,404.0,Tlm
354.0,505.33,354.0,521.33,302.0,516.0,306.0,498.67,ORI
356.67,504.0,356.67,522.67,376.67,522.67,376.67,504.0,G
442.0,500.0,448.67,517.33,379.33,522.67,378.0,504.0,INAL
627.33,526.67,627.33,537.33,682.0,537.33,682.0,526.67,###
647.33,517.33,647.33,524.0,662.0,524.0,662.0,517.33,###
646.0,502.67,646.0,508.0,662.0,508.0,662.0,502.67,###
648.67,494.67,648.67,501.33,662.0,501.33,662.0,494.67,###
371.33,538.67,371.33,546.67,440.67,544.0,440.67,534.67,chocolate
252.67,510.67,250.0,520.0,287.33,534.67,287.33,521.33,most
226.0,493.33,224.67,505.33,246.0,517.33,250.0,504.0,The
162.0,520.0,162.0,534.67,128.67,534.67,128.57,520.0,200gNET
104.67,341.33,104.67,528.0,111.33,528.0,111.33,341.33,###
696.67,342.67,696.67,524.0,704.67,524.0,704.67,342.67,###
490.0,522.67,491.33,534.67,444.67,544.0,447.33,533.33,biscuit
290.0,525.33,294.0,540.0,367.33,548.0,367.33,538.67,irresistible
